	Summary	Job Title	Date	Overall Rating	Pros	Cons
132	Complete opposite of reviews here	 Recruiter	7 Dec 2021	5.0	Right from the first touch point of applying for the role and going through the interview process, it has been nothing but amazing. Contrary to the negative and bad reviews from others, it is totally not what I’ve experienced. Amazon is huge with lots of different entities and businesses, it’s not fair to generalise bad experiences across different teams and businesses.	No swag on day 1, lots of training videos and materials, many different platforms to navigate. Benefits not as competitive compared to the other tech giants.
133	Strong and clear culture	 Intern	2 Dec 2021	5.0	Big fan of the leadership principles - they do what they preach. A high-performing team that is nurturing and will actively seek opportunities to give me learning and visibility. Certifications are claimable and that's great for skills advancement. Very clear career progressions too.	Work-life balance is something that they are working on - but someone with ownership is unlikely to switch off and truly embrace work-life balance. Not an environment for everyone - suits ambitious people more
134	Startup vibe and thinking long-term	 Specialist	1 Dec 2021	5.0	Flexible and Innovative, rooms for discussion and experiment. This is much needed when dealing with new tech.	Dynamic and productivity systems are not integrated
135	It's all real	 Senior Operations Executive	29 Nov 2021	3.0	Not much to say here, everyone is a number	Again, everyone is a statistic
136	Great company	 Customer Service	28 Nov 2021	5.0	Great employees benefits & medical benefits. High annual leave balance	No cons pretty good company
137	It's a so so position	 Account Health Specialist	18 Nov 2021	2.0	I cant think of any	There's almost nothing good about this position, only here coz the Company benefit was okay
138	Great company and lots of learning opportunities	 Business Development Manager	16 Nov 2021	5.0	"- Collaborative environment
- No two days are alike; its very challenging, but I enjoy it
- Flexibility and autonomy 
- Lots of learning and upskilling opportunities"	- The organisation is very large; will take time to navigate and get to know everyone (especially under the current circumstances)
139	Good	 Account Health Specialist	15 Nov 2021	5.0	"-Friendly and Helpful Team 
Lots of Learning Opportunities and Resources provided"	Competitive and can be stressful
140	Fast pace and challenging	 Technical Program Manager	13 Nov 2021	4.0	Fast paced and hardworking co-workers. Defects get fixed quickly and new process which are more efficient are implemented on the fly.	Dealing with ambiguity 24/7 and immense work load.
141	great flexibility and autonomy	 Human Resources	10 Nov 2021	5.0	people respect each other, provide everyone with autonomy at work, great values and en environment which promotes learning culture	certain processes are lacking / can be improved.
142	Can be busy, but work is very focused	 Solution Architect	8 Nov 2021	5.0	Plenty of learning and upskilling opportunities. Get all the AWS certifications if you like. Colleagues are generally helpful and friendly and you can get mentorships. Internal transfers can be requested for. Fully work from home during COVID.	Work can be rather busy at times, especially during the first 3 months of onboarding. Knowing how to prioritize and guard your time is important.
143	Great	 Principal Product Manager	1 Nov 2021	5.0	Good ownership. Strong product development process. Lots of opportunities for growth.	Company culture is diluting with scale. Many leaders now clearly no longer customer obsessed or passionate about building. More focused on building career milestones and associated politics.
144	Web Operations	 Anonymous Employee	28 Oct 2021	1.0	"Good Salary Offer
Good staff benefits"	"The staff there refuse to provide proper training to new hires. Some existing staff are from overseas and some are previously from military.
Some new hire staff have to leave job due to poor support from existing staff."
145	Intern	 Undergraduate Student	28 Oct 2021	4.0	Fun and fast environment, engaging and dynamic	Not suitable for those who wants a 9-5
146	Lots of flexibility and autonomy	 Business Program Manager	19 Oct 2021	4.0	great culture, good pay, awesome colleagues, lots of ownership given	some early and late nights required due to regional nature of job
147	Good place to work	 Program Manager	18 Oct 2021	5.0	"Supportive superiors.
Diverse staff.
Empowered to make decisions."	"Fast-paced environment.
Some processes not established."
148	Account specialist	 Specialist	15 Oct 2021	3.0	Pay is above average. A lot of opportunities here.	Intensive workload. Fast changing business direction lead to big confusion between team communications.
149	Love it or hate it	 Senior Partner Development Manager	13 Oct 2021	3.0	Amazon LPs and mechanisms, good brand	High churn, hard to get promoted at the mid-level
150	decent so far	 Sourcing Recruiter	11 Oct 2021	4.0	Good compensation, very friendly and smart co-workers	very big company and you might find it hard to envision your impact.
151	Job scope	 Anonymous Employee	10 Oct 2021	3.0	Same tasks daily doing same thing	Must follow their break time
152	Great company with benefits	 Packer	9 Oct 2021	5.0	lots of benefits from the company	lack of rest time to relieve back
153	great company	 Sales Manager	8 Oct 2021	4.0	freedom exciting delivery-focused fun results driven	long hours tough hard work
154	Great company to work	 Head of Program Management	5 Oct 2021	3.0	"Smart and talented colleagues
Challenging objectives
Agile planning"	"too bureaucratic
highly stressful 
lot of manual work"
155	Great for growth but bad for parents with kids	 Program Manager	30 Sep 2021	5.0	You get to learn a lot, it’s always day one. Work with smart people	Overworked due to insane workload. Benefits isn’t as good as the rest of FAANG
156	Day 1 everyday	 Network Engineer	29 Sep 2021	3.0	Good place to learn and grow.	Don't expect much work life balance.
157	Amazon review	 Assistant Vendor Manager	22 Sep 2021	3.0	Steep learning curve. Can learn so many things	Amazon is so messy. Has many tedious work
158	Good place to work	 Marketing Ops	17 Sep 2021	4.0	Great people with good talent	Long hours of working at times
159	Expect the Unexpected	 Vendor Management	16 Sep 2021	2.0	Great remuneration and medical. Autonomy to drive initiatives and ownership of projects that are aligned with broader organisation goals	"Inefficient SOPs and too many ""self-service"" tools that ironically creates more problems. Blame culture within some teams that deters team cohension. Burn out prevalent in the organisation culture"
160	Learning ground	 Principal	13 Sep 2021	4.0	Lot of technology , huge learning space	Lack of collaboration, very individual-centric
161	Warehouse Associate	 Warehouse Associate	11 Sep 2021	4.0	"Friendly colleagues and staff
Aircon environment"	"Physically tiring
No food options
Repeated work"
162	PM @ AWS	 Program Manager	8 Sep 2021	4.0	Autonomy on projects. Flexible working hours and location.	Can be overwhelming and very fast paced.
163	Fast paced, innovative and solid experience	 Sales Intern	8 Sep 2021	5.0	Incredible work culture, you will not feel bored a single day on the job	Struggle to keep up with pace with things changing so quickly, roles can be granular at times
164	-	 Account Specialist	6 Sep 2021	2.0	Good Medical benefit/ Annual Leave	Systems are not so user friendly
165	Average experience	 Associate	5 Sep 2021	3.0	"Fun working environment
Good to work with friends"	"Toxic people
Always supervised
Have to prepare own meals"
166	Amazing culture	 Biz Development	1 Sep 2021	5.0	Great company to work for	None that I can think off
167	internship program	 Business Development Analyst	30 Aug 2021	4.0	"- strong company culture
- many experienced people"	- very processed driven so not suitable for everyone
168	Tech leadership  and cutting edge working	 Head of Strategy and Business Development	23 Aug 2021	4.0	- Discovery, startup mindset, speed and execution, freedom to experiment	fast growing, speed of scale
169	Great company	 Intern	23 Aug 2021	5.0	many opportunities to work around love the culture	conversion is rare for interns
170	Meh	 Warehouse Associate	5 Aug 2021	2.0	"flexible to shift timings 
paid training
warehouse supervisors are occasionally nice
not really alot, i feel that occasionally they track you down in the warehouse to tell you if youre not meeting a KPI or if you messed up - they dont really have a nice tone"	rude people working with you, esp during peak hour, they will push you out of the way so they can meet their kpi. esp at chill and freezer section
171	Place for Burnouts	 Supply Chain Manager	4 Aug 2021	2.0	Good remuneration package and insurance coverage for family	Heavy workload and lack of work-life balance. Poor career progression and managers are focused on using your existing skill set to resolve problem while neglecting to grow the individual
172	Great company to work for	 Recruitment Consultant	31 Jul 2021	4.0	Great leadership, very open and transparent. My team is very hands on with a there's no I in team attitude	Sometimes need to work longer hours and workload increases. Team sometimes run understaffed. Otherwise ok, i enjoy and love working here
173	Flexibility and trust	 Project Manager	30 Jul 2021	4.0	Fortunate to be in an org filled with supportive teams, managers and colleagues.	A few incompetent apples who leaves the cleaning up to the competent peers, but I suppose it’s the same anywhere.
174	Great colleagues and team to support you, not a flexible working hours, tedious	 Customer Support Specialist	24 Jul 2021	3.0	Great team, people are very supportive	Too tedious multi-tasking, not a flexible working hours
175	Senior PM	 Senior Product Manager	22 Jul 2021	5.0	Autonomy to be creative and drive ones own roadmap	Constant pivots in business direction leading to churn
176	Great exposure	 Intern	22 Jul 2021	4.0	good experience in the cloud industry	have not worked long enough to conclude
177	amazon	 Administrative	22 Jul 2021	4.0	"comfortable for work place
great benefit employee"	"work overload
cannot use phone when working"
178	NA	 Mkt Manager	21 Jul 2021	5.0	good fast paced culture. nothing to complain	no free lunch, many stakeholders
179	highly not recommended as per all other reviews	 Account Health Support Specialist	17 Jul 2021	1.0	not much OT, other than that nothing else	treats you like a prisoner. micro-managing to it best.
180	Great Company	 Program Manager	15 Jul 2021	4.0	Great Comp for every employee	Work life balance and quality of work
181	Pay	 DCEO Trainee	13 Jul 2021	1.0	Can learn a lot of things	Regional management cut a lot of costs. Promotion need to wait so long. Most of the benefits are started from L4 and above.
182	Good company	 Programmer Analyst	10 Jul 2021	4.0	Good environment. Good pay and good people	No apoarnet. Energy is a must
183	AWSome company	 ISR- Inside Sales Representative	4 Jul 2021	5.0	always Day 1, tons of stuffs for you to explore everyday	nothing seems to be cons
184	Good Progression	 Program Manager	1 Jul 2021	4.0	Progression is structured to be customisable	Job satisfaction epends on the type of manager you have
185	Amazing workplace	 Business Manager	30 Jun 2021	4.0	Great culture, leadership principles are awesome, smart people	Highly Performance based, ambiguous environment
186	Join to experience	 Marketing Manager	24 Jun 2021	2.0	"Good pay
Smart colleagues
Good work gear"	"Frugal
Biased to sweet talkers
Too many meetings 
Paggro remarks in every meeting"
187	Good Company	 Account Specialist	23 Jun 2021	5.0	"-Work-life balance
-Good management
-Listen to feedback"	"-Rotational shift 
-Requires to work on weekends"
188	Best place for an agile person	 Senior Marketing Manager	20 Jun 2021	4.0	A lot to learn..Everyday is Day1	Too many things to do, no work-life balance.
189	Would recommend	 Intern	17 Jun 2021	4.0	"relatively flat team structure
independent way of working
respectful teammates
good leadership and mentor
lots of learning opportunities"	better work from home arrangement
190	Great place to work	 Senior Manager	13 Jun 2021	5.0	Smart people, great learnings , competitive package and good stepping board for future roles	The work can be really taxing. At times political
191	Quite ok	 Senior Procurement Manager	11 Jun 2021	4.0	"Flexible and dynamic 
Opportunities for growth 
Open culture"	"No work life balance
Fast pace"
192	Not Perfect but has it perks	 Sales	4 Jun 2021	3.0	Pay is good. People are inspiring to work with. There's career progression	Workload will suck the life out of you, Culture is not for everyone.
193	Great Company	 Research Scientist	1 Jun 2021	5.0	Friendly team. Capable Team Leader. Learning Opportunity.	Some of the internal processes slightly messy.
194	Think twice before joining	 Account Health Support Specialist	29 May 2021	1.0	Not much OT, salary is paid on time	"This role is essentially a call centre role that is disguised as a ""specialist"" role. No part of the job description says that it is a call centre role. The culture here is as toxic as hell. You will be on your chair from 830-530 with only 2 x 15 mins break + 1h lunch break. If you exceed your break by even 1 minute, you're expected to explain why to your manager. Personal time aka toilet time is capped at 20 minutes a week. If you do the math, that is 4 min/day you're allowed to step away from your workstation to visit the toilet/answer phone calls. Is this even humane? 

The job itself is pretty redundant and full of lies. You're expected to lie to the sellers you're talking to on the phone that you have 0 visibility on the situation. In actual fact, there is 100% visibility just that you are not allowed to share any info with the seller. If you're caught sharing, you will be in what they call ""The Sharing Box"" which is basically a sabo box where specialists sabo each other so that they get recognised. 

The turnover rate is super high which says a lot about the organisation, hence they are mass hiring just to replace those that have left. There is also little to no career progression. They are intending to hire a lot of specialists in the thereabouts of 300 so you'd need to compete with 300 other specialists for promotion."
195	Bad Management, Silo working style, Poor Visibility	 Anonymous Employee	28 May 2021	2.0	"1. Some of the most brilliant people I have worked with. 

2. Diverse culture

3. Fast paced and agile"	"1. Very bad regional leadership in APAC SPA, which uses performance improvement program as a tool to rid off team members whom they dislike and are prejudiced against. Using misconstrued data to support their unjust cause and gaslight employees into resignations. 

2. No oversight from the leadership from CTPS organisation on point 1, global teams work in silo which discourages teamwork and collaboration - teams are at the mercy of regional leadership management with minimal supervision. 

3. Salary packages are not competitive compared to other Tech firms, there is a ceiling cap on salary for different levels (increments are negligible e.g. $8 per annum)."
196	Amazing	 Network Engineer	27 May 2021	4.0	Everything is good so far	Nothing so far. Let you know once i have
197	NextGen Solutions Architect Intern	 Solutions Architect	22 May 2021	5.0	Amazing experience, thorough workplan, inclusive of lunch and learn sessions.	Wished we could do more to experience more and learn more. Always Day 1
198	Easy job without much OT	 AHS Specialist	21 May 2021	4.0	Easy job, good team, clear SOP to follow, no OT	Limited opportunity to develop skills on job.
199	Not a good place	 Account Health Support Specialist	20 May 2021	1.0	Work life balance , wfh	Messy, unorganized, no structure, no career grow
200	Good leaders but challenging to promote	 Technical Program Manager	20 May 2021	4.0	Good senior leaderships and lots of opportunities	Challenging to get promoted from mid level position
201	Work place environment	 Warehouse Associate	19 May 2021	5.0	Execute tasks were to be fast & in accuracy	Accidents & Spaces to run over
202	Good	 Warehouse Assistant	17 May 2021	5.0	Good colleagues and fun environment	Nothing much to add on
203	Salary	 Data Center Engineering Operations	13 May 2021	5.0	Amazing work flow built for success especially for newcomers	There is no canteen at the job site
204	Big Company that Feels like a Lean Startup	 Solution Architect	10 May 2021	4.0	"Moves fast
Flat structure means you can talk to anyone"	"Penny pinching in the name of frugality
A lot of overlapping services, teams, goals
Internal tools are rubbish"
205	Fast pace learning	 AWS Solution Architect	9 May 2021	3.0	Lot of learning and growth opportunity, you can shape your own career.	Not at all employee centric, so company does not care about you at all, so bare that in mind.
206	review	 Warehouse Assistant	5 May 2021	4.0	decent pay and flexible schedule	might not get time slots wanted
207	Work at Amazon	 Senior Software Engineer	2 May 2021	3.0	Learn from the best and professionals.	Poor work life balance and high competition
208	-	 Warehouse Associate	29 Apr 2021	4.0	Interesting and fulfilling job in a warehouse	Quite fast-paced and can be tiring
209	Great compensation	 Engineer	28 Apr 2021	4.0	Great compensation when working here	Bad work life balance here
210	Bad culture and Managers are bias	 Executive	28 Apr 2021	1.0	Global company, dynamic, challenging, fast-paced, high turnover	Some managers are bias and not understanding towards the subordinates. Environment is not conducive. Bad culture. Think twice when joining as interview process includes test assessment and it is tricky.
211	Competitive Environment	 Seller Support	28 Apr 2021	3.0	Good remuneration package, promotion occurred quarterly, no bonus.	Very competitive and maintain good relationship with managers is the key rather than individual performance.
212	Working environment	 Data Center Technician	26 Apr 2021	2.0	Great Flexibility in work management	Lack in planned training curriculum
213	Great place to work	 Technical Sourcing Recruiter	16 Apr 2021	5.0	Very good culture, interesting where you get to learn many different skills, team is awesome	Don't think i experienced a-lot of cons, but one challenge is that you need to be quick on the feet and take initiative
214	Amazing Opportunity	 Anonymous Intern	16 Apr 2021	5.0	One of the best working environments anyone could ask for. Very collaborative and highly efficient team members	Nothing much to say . Everything was good
215	-	 Solution Architect	13 Apr 2021	4.0	Lots of potential to innovate	Not much welfare, tough promotion process
216	Best	 Data Annotation	13 Apr 2021	5.0	Good knowledge can be gained	Low salary for the procesd
217	"Nothing ""Specialist"" about the role"	 Account Health Support Specialist	9 Apr 2021	1.0	"Good healthcare, benefits and compensation package
Great facilities"	"AHS - This is basically a call centre role which requires you to be on call from the start till the end of your shift. Job description is misleading which explains the high turnover rate and mass hire that is still ongoing since the start of the department in SIN. Work done here does not feel meaningful and impactful at all as it could've been easily covered by the other teams through restructuring. The management does not (and will not) care about the duration of your stay - headcount is simply replaced through new hires daily that are clueless and farewells are like bread and butter in this team. 

Bias and favouritism from team leads/managers are so prevalent that they are not even discreet about it. Career progression is not judged by the hard work you've done but rather on the hands of management which are all highly uncoordinated and probably not even sure of the groundworks done by the ""specialists"". This breeds a cult-like and toxic environment as everyone struggles to get themselves on the good books of the managers in order to advance in the position. Hardworking individuals are all leaving one by one as the working environment is so depressing and there's practically zero opportunity to progress if you do not butter up to anyone. 

Feedback system is in practice for the sake of it - mostly patronised and no feasible action done no matter how many times it was highlighted. Unnecessary meetings called for on a daily basis that discuss meaningless topics. Be ready for top-down management style and micromanaged while in this team. 

I feel the company itself is a great place to work at, just not in AHS. If a call centre job is what you're looking for, would still suggest you to look elsewhere with better management that actually cares for your well-being and career interest, do not get enticed by the company brand name. Considering a call centre role is already stressful enough, it is just not worth it to be here dealing with all these politics and compromise on your mental health."
218	Work with smart people but things are by SOP and hard to move up	 Senior Key Account Manager	6 Apr 2021	4.0	Work with smart people. Stay true to leadership principles	Work life balance us not so good
219	Tough working culture but good salary	 Vendor Manager	4 Apr 2021	3.0	good salary with perks and share plan	70-90h per week work culture
220	Good Working Culture	 AWS/DevOps Engineer	1 Apr 2021	5.0	One of the best place to work. Lots of opportunity to grow.	If you are not passionate about work, it's hard to survive
221	Exciting, fun, high growth, lot of opportunities	 Executive	30 Mar 2021	5.0	Smart folks, learning new things, company paid for my professional development course I asked for personally and always eager to learn and grow.	No pay hikes since one year, but thats understandable during Covid 19.
222	Earth's most customer centric company	 Business Development Manager	26 Mar 2021	5.0	Worked with very smart colleagues	slow pace in employee promotion
223	Peculiar/Ambiguous/High Growth	 Talent Acquisition Manager	25 Mar 2021	4.0	"Lots to learn, ambiguous environment
Customer obsessed, dynamic company
Strong hiring practices
High growth and strong leadership
Internal opportunities"	"Work life balance can be affected
No bonuses/incentives for non sales roles. 
Average Medical benefits"
224	Intern	 Marketing and Business Development Intern	23 Mar 2021	4.0	"Good Intern Pay
Good team to learn from"	Used to not have any conversion for interns at all, but it seems like every intern now gets a chance of conversion
225	bad work condition	 Facilities Management	16 Mar 2021	1.0	high salary for regional role	bad work environment, no work balance
226	Good prospects	 Program Manager	16 Mar 2021	4.0	Roles are carved out by yourself	A lot of self initiative required
227	Nice	 Research Assistant	12 Mar 2021	5.0	Very nice, very clean, initiative, hardworking, community	overwork, lots of work, lots of food, lots of people
228	Test	 Senior Software Engineer	7 Mar 2021	3.0	Reputable company with good stability	Not much that i can think of
229	Company's work life balance	 Senior Program Manager	7 Mar 2021	5.0	Great team of people and collabration	Long working hours and tight deadlines
230	Next Gen Intern- great internship experience, but don't expect more beyond the internship	 Anonymous Intern	4 Mar 2021	4.0	"Interns are seen as full timers, so the work done has real impact on the team/business. 

Opportunity to interact with many stakeholders

Adequate time to ramp up knowledge of the business"	Despite good performance and what the 'internship program' suggests, there is a severe lack of full-time opportunities after the internship, which is very disappointing.
231	Work life balance	 Data Analyst	28 Feb 2021	5.0	"Nice benefits
Friendly environment
Openness culture
Diversity
Bright future"	"Fast-pace style internet company
Slow decision making progress"
232	poor and unprofessional leadership team	 Sales Manager	24 Feb 2021	1.0	good paid and benefits nice office	poor and unprofessional leadership team in Singapore
233	Long and irregular hours	 Warehouse Manager	23 Feb 2021	2.0	"Competitive Salary package
Great medical benefits"	"Extremely long working hours
Lack of adequate tools and poor visibility 
Ruthless work environment"
234	Great place to work	 Intern	23 Feb 2021	5.0	Great place to work! Managers are nurturing. Highly competitive	Slow internal processes, highly dependent on direction from US
235	Immense career growth amongst the brightest in tech	 Principal Solutions Architect	11 Feb 2021	5.0	Boundless opportunities to engage and work with customers and help transform industries through AWS Cloud technology. Very evident and strong push towards making a difference in diversity and inclusion with constant trainings, forums to speak, female and minority leaders across the organisation.	Can be a very ambiguous environment and quite scrappy for a large organisation. There is also incredible amount of new joiners which is diluting the Amazon culture a little.
236	NA	 Business Development Manager	10 Feb 2021	5.0	good culture, work-life balance, insurance	No cons, maybe bad managers
237	Category management	 Account Manager	7 Feb 2021	2.0	"1. High salary
2. Company focuses on long-term goals"	"1. Too bureaucratic and many processes that slow things down but want to be fast-paced, ironically
2. Unfriendly work environment and lack of collaboration that focus on blaming one another
3. Management and the teams are too “globalised” to be able to understand local contexts
4. No work-life balance
5. Messy and lack of communication within teams, hence causing a lot of churn
6. High turnover resulting in current employees having to take on more workload"
238	Great team	 Software Engineering Intern	5 Feb 2021	5.0	Learned a lot; Great mentorship	Not really anything in particular
239	packer	 Picker/Packer	3 Feb 2021	3.0	"decent pay
nice people
Diversified Role
Decent management"	"boring
no phone
very boring and mundane"
240	Horrible team	 Account Specialist	1 Feb 2021	2.0	Receive salary in time and nice insurance plan	The team is a mess, people are forming small circle groups and job scope is toxic
241	Amazon Web Services	 Anonymous Employee	27 Jan 2021	3.0	"You work with smart people
Opportunity to relocate"	"Crappy systems
Lousy benefits
Super messy - very big and fast growing company where processes and systems haven't kept up and everyone is doing their own thing
Hiring selects for Type A people - everyone wants to disagree and commit...
Limited opportunities in SG if you don't intend to relocate"
242	Sales	 Sales	26 Jan 2021	5.0	Work life balance and attitude	nil things that are wrong with amazon
243	Review	 Warehouse Fulfilment Associate	25 Jan 2021	3.0	Flexible working hours and great team	Nothing too bad but could improve on the way the company promotes people
244	Meh	 Associate	18 Jan 2021	3.0	Pay is not too bad	Toxic environment because high turnover
245	Good place to learn, long hours	 Business Development	18 Jan 2021	4.0	Great learning opportunities, exposure to many projects	Long working hours, often overloaded with work.
246	Not too bad but not your typical Google or Facebook	 Account Specialist	17 Jan 2021	3.0	Good medical benefits and annual leaves	Works like a traditional asian company instead of your typical american company
247	Good company to work in	 Cloud Architect	17 Jan 2021	4.0	Work with smart people, learn many things.	"High pressure environment
Hard to maintain work life balance"
248	Great working environment	 Intern	15 Jan 2021	5.0	Good welfare and many project opportunities	Intense workloads at time. Tough work life balance
249	Great colleagues	 Internship	15 Jan 2021	5.0	Great exposure to the IT industry	Nothing much for cons, which is why it's one of the best companies out there right now.
250	Awesome	 Senior Treasury Analyst	14 Jan 2021	5.0	Great team, good culture. Easy for someone new to settle down and really learn.	Always a new issue to resolve
251	Lots of growth opportunities for people with drive and ambition	 Marketing Manager	14 Jan 2021	5.0	Salary and benefits, company performance	Workload and stress level, team culture
252	Fast pace	 WarehouseAssociate	13 Jan 2021	3.0	Fun environment and fast pace	Gets boring and tiring quickly
253	Manager	 Enterprise Sales	4 Jan 2021	5.0	Hardworking people and day one culture. Lots of perks for working at corporate with a good compensation package (base+variable) & stock options.	Workload can be quite high.
254	Good place for learning	 Manager	4 Jan 2021	3.0	Many opportunities and room for expansion	"Very lean headcount
Slow in promoting development of the people"
255	Good employer	 Public Affairs Adviser	27 Dec 2020	5.0	Conditions of company are good	No downside At all really
256	Great culture	 Vendor Manager	21 Dec 2020	4.0	Fast Pace company in challenging environment	Personal/Work life balance is challenging
257	Good place, good people	 Marketing Manager	8 Dec 2020	4.0	Good experience, friendly people and nice office	Working extra hours daily till midnight
258	-	 Business Development Executive	7 Dec 2020	4.0	love it here, great environment	long hours but still fine
259	-	 Intern	26 Nov 2020	4.0	Pay well. Fun. Dynamic. Really fun.	Too tough at times, tough work.
260	Beat place to work	 Senior Technical Account Manager	20 Nov 2020	5.0	"Freedom to experiment
Medical
Cell
Internet
Work from home"	Not much to be honest
261	Great company culture	 Intern	12 Nov 2020	5.0	Work hard, play hard and make history	Sometimes we work too hard
262	Career fulfilling	 Country Manager	30 Oct 2020	5.0	Like a startup, plenty to learn and grow. Rewarding.	Very fast pace and good writing doc skills is a must for senior positions.
263	Great brand name	 Human Resources Manager	22 Oct 2020	3.0	Lots of smart people around, interesting work	"Lack of check and balances for managers

Rewards

Seattle centric"
264	Good company	 Account Specialist	22 Oct 2020	3.0	Good company culture, fast paced	Fast paced, good company if you are in right department
265	Bar raised too high and subpar review session	 Data Center Technician Trainee	21 Oct 2020	1.0	Good benefits, good pay. Snacks in pantry is above average	"As titled, the bar had been raised too high, to the point I don't think the people inside AWS Singapore even know what they are looking for.

I can tell you how much I know about AWS AZ inner workings, the layout of the data center, the myriad of hosts AWS have and etc but I am still not being accepted on a pretense that I did not do enough complex tasks, screwed up my 2nd review and etc. I can tell by the expression that I was truly appreciated during my time there but internal politics prevail over everything.

The entire so-called ""review"" section is a sham. Anything you said will get a kneejerk reaction to get stomped over, Review session is hold just for the sake to belittle you. What is the point of asking about ""Your strongest point"" and the response you get is demoralization? Like why does AWS even have such review system? It does not motivate the trainee, and it is extremely demoralizing as a result.

upon being told I wasn't accepted, I was somewhat relief because favoritism plays too much in the office politics and I am glad I am not going to be part of it.

So I hope this review allows people to stays clear of this so called ""Trainee program"". It is not worth it to get insulted. Never know insulting is part of the 14 leadership principles. My advice is to get your ""traineeship"" somewhere and join AWS as a full time data center technician because AWS Singapore does not know how to train people at all. Plus with all the COVID-19 complications, these training is meaningless because you are stuck at 1 site all this time."
266	Yes we can	 Partner Development Representative	20 Oct 2020	5.0	good times are happening right now	long working hours and sometimes over wekeends
267	Better than I could have imagined	 Compliance Specialist	19 Oct 2020	5.0	I worked at the Singapore office but frequently communicated with teams in NA. Everyone, and I mean everyone, has been amazing to work with - super nice and genuine, and very efficient with their work (save for 1 or 2). No regrets signing on this contract role.	The teams are all rather niche, which makes finding information tough as you have to go around the teams fishing for stuff. But that also makes everyone incredibly helpful as they know what it's like to struggle to find info!
268	Horrible working condition and expectations	 Data Center Operations Technician	19 Oct 2020	1.0	Money, attire, night shift, ps4	expectations, management, cheap, manpower, knowledge
269	Friendly environment	 Warehouse Worker	7 Oct 2020	5.0	"Great supervisors to work with
Independent job scope"	"May be physically tiring
8 hours of walking non stop"
270	Results oriented workplace	 Engineer	6 Oct 2020	4.0	Some of the best co workers I've ever worked with. Lots to learn even if you are experienced.	Immense work pressure to deliver results
271	Terrible culture	 Anonymous Employee	5 Oct 2020	1.0	Decent pay and fairly open to relocation but only after getting promoted.	No work life balance. Top management is very pushy and has unrealistic goals, constantly have to answer unreasonable questions. Very very long working hours and company is unwilling to expand the team due to its 'lean' culture. People are very individualistic and they have a wiki culture so you are expected to read the wikis before actually asking someone which sometimes isn't even helpful at all due to bad writing. Required to do both strategy and manual work which realistically, is quite difficult to balance hence the long hours.
272	Many pros working at amazon	 Anonymous Employee	19 Sep 2020	5.0	good company culture and management	i don't have any cons to mention
273	good	 IT Support	6 Sep 2020	5.0	good place to work with !	na so far as I'm less than 1 year.
274	top leadership quality, motivating culture	 Senior Human Resource Specialist	4 Sep 2020	5.0	everyone is always on the move, v motivating environment.	everyone wants things almost immediately
275	Pretty good internship	 Business Analyst Intern	28 Aug 2020	5.0	Flat hierarchy, great colleagues, a lot of training	-too independent, huge learning curve
276	investigator	 Investigator	24 Aug 2020	4.0	good prosect good benefits good office	very busy , micro management, competitive
277	Exciting place to work	 Software Development Engineer (SDE) Intern	16 Aug 2020	5.0	Colleagues are really smart and helpful	Meetings galore sometimes gets in the way of work
278	Growing company, great colleagues	 Senior Account Manager	10 Aug 2020	5.0	"- Great colleagues that are always ready to support
- Flexible working arrangement during pandemic
- Heavy focus on personal and leadership growth
- A lot of room to grow in Southeast Asia, hence a lot of internal opportunities to explore"	"No major cons, but here are a few that Amazon SG can improve on:
- Unlike other techs, Amazon's frugality means that there are limited financial support for the transition to WFH during pandemic.
- Company's philosophy often push employees to overwork"
279	Pretty solid environment, Amazon provides a conducive and fair work environment.	 Warehouse Associate	28 Jul 2020	5.0	"Good solid pay.
Fair work ethic environment.
Safe environment."	Warehouse environment can get boring and monotonous, but that is the job in general.
280	Great place to learn, sub par benifits	 Senior Engagement Manager	25 Jul 2020	4.0	High intensity culture, emphasis on continous learning work with smart people and cutting edge techmology	Sub par benifits as compared to industry standards
281	too much work	 Business Analyst	24 Jul 2020	1.0	none that i can think of	1. too much workload 2. low pay 3. disorganized management style
282	Fantastic Company	 Solution Architect	21 Jul 2020	5.0	Great Manager, Challenging work environment, Huge Growth potential	Too much work to do
283	Think you know Amazon?	 Anonymous Employee	14 Jul 2020	1.0	Talented and fun people, good working environment.	Bosses are arrogant and selfish, act like they know everything.
284	NA	 DCEO	11 Jul 2020	4.0	a lot of things to learn and good pay.	everytimes follow sop and no innovative for staff.
285	Making history	 Team Lead	9 Jul 2020	4.0	Learning on the job day to day & experiencing new problems to be solved, testing an individual's ability to adapt	Associates have to stand out and consistently put in a good shift if he/she is ambitious to climb the corporate ladder
286	Overall is good	 Supply Chain Manager	6 Jul 2020	3.0	Good salary, benefits, shares and peers	Some functions have wrong profession in wrong role, it directly burden the employees to execute basic scopes of the role
